"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
10	1.295918367346939e+00	1.000000000000000e+00	1.161205644585182e+00	8.075361466211430e+02	5.252932165727271e-05	5.307920889665369e+05	1.000000153678012e+05	3.000000131724024e+02	5.488500438722052e-08	2.002826600423498e+00	
11	1.275510204081633e+00	1.000000000000000e+00	1.161205391612388e+00	8.075360145413827e+02	1.015354817098864e-05	5.307919820372246e+05	9.999998486829753e+04	2.999999870299692e+02	-5.404179454282193e-08	2.002826796430842e+00	
12	1.255102040816326e+00	1.000000000000000e+00	1.161205399850721e+00	8.075360188187931e+02	-6.601039141537611e-06	5.307919855028649e+05	9.999998586154662e+04	2.999999878813252e+02	-5.049447635039023e-08	2.002826789988351e+00	
13	1.234693877551021e+00	1.000000000000000e+00	1.161205469560015e+00	8.075360551984803e+02	-6.985999964627446e-06	5.307920149570369e+05	9.999999426600260e+04	2.999999950851448e+02	-2.047856214630884e-08	2.002826735936126e+00	
14	1.214285714285714e+00	1.000000000000000e+00	1.161205514254828e+00	8.075360785292352e+02	-3.000951117586406e-06	5.307920338457371e+05	9.999999965460396e+04	2.999999997039458e+02	-1.233557278672899e-09	2.002826701293777e+00	
15	1.193877551020408e+00	1.000000000000000e+00	1.161205526732341e+00	8.075360850446810e+02	-2.677012981865912e-07	5.307920391204287e+05	1.000000011589475e+05	3.000000009933831e+02	4.139098070611779e-09	2.002826691627996e+00	
16	1.173469387755102e+00	1.000000000000000e+00	1.161205524106805e+00	8.075360836756100e+02	5.497557737705941e-07	5.307920380118550e+05	1.000000008424014e+05	3.000000007220581e+02	3.008576459251345e-09	2.002826693666641e+00	
17	1.153061224489796e+00	1.000000000000000e+00	1.161205519395150e+00	8.075360812165745e+02	4.189004414699882e-07	5.307920360209551e+05	1.000000002743437e+05	3.000000002351516e+02	9.797990060178566e-10	2.002826697319710e+00	
18	1.132653061224490e+00	1.000000000000000e+00	1.161205516968761e+00	8.075360799499506e+02	1.382403590752273e-07	5.307920349954950e+05	9.999999998180772e+04	2.999999999844065e+02	-6.497243053412865e-11	2.002826699200258e+00	
19	1.112244897959184e+00	1.000000000000000e+00	1.161205516515118e+00	8.075360797130180e+02	-9.647110912533180e-09	5.307920348036882e+05	9.999999992711465e+04	2.999999999375269e+02	-2.603048155184038e-10	2.002826699551546e+00	
20	1.091836734693878e+00	1.000000000000000e+00	1.161205516783424e+00	8.075360798529997e+02	-3.700902929043524e-08	5.307920349170265e+05	9.999999995946276e+04	2.999999999652537e+02	-1.447758612422539e-10	2.002826699343402e+00	
21	1.071428571428571e+00	1.000000000000000e+00	1.161205517048991e+00	8.075360799916050e+02	-2.000249854768519e-08	5.307920350292444e+05	9.999999999148060e+04	2.999999999926975e+02	-3.042644363761481e-11	2.002826699137513e+00	
22	1.051020408163265e+00	1.000000000000000e+00	1.161205517149157e+00	8.075360800438962e+02	-3.661291090592895e-09	5.307920350715792e+05	1.000000000035571e+05	3.000000000030489e+02	1.270402987886753e-11	2.002826699059886e+00	
23	1.030612244897959e+00	1.000000000000000e+00	1.161205517150667e+00	8.075360800446898e+02	2.147249476517069e-09	5.307920350722214e+05	1.000000000037393e+05	3.000000000032053e+02	1.335460443182716e-11	2.002826699058728e+00	
24	1.010204081632653e+00	1.000000000000000e+00	1.161205517130583e+00	8.075360800342088e+02	1.922697507514996e-09	5.307920350637358e+05	1.000000000013180e+05	3.000000000011300e+02	4.707076836244337e-12	2.002826699074300e+00	
25	9.897959183673468e-01	1.000000000000000e+00	1.161205517119324e+00	8.075360800283329e+02	5.776921874993004e-10	5.307920350589786e+05	9.999999999996054e+04	2.999999999999666e+02	-1.409456932118961e-13	2.002826699083031e+00	
26	9.693877551020409e-01	1.000000000000000e+00	1.161205517117420e+00	8.075360800273388e+02	-8.496890578830186e-11	5.307920350581739e+05	9.999999999973111e+04	2.999999999997701e+02	-9.603224628205813e-13	2.002826699084504e+00	
