"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
49	5.000000000000000e-01	1.000000000000000e+00	1.161205517121474e+00	8.075360800291564e+02	3.649170554381428e-11	5.307920350598274e+05	1.000000000002789e+05	3.000000000003664e+02	9.962345107591581e-13	2.002826699080030e+00	
50	4.800000000000000e-01	1.000000000000000e+00	1.161205517120559e+00	8.075360800288266e+02	1.695163861289586e-11	5.307920350594701e+05	1.000000000001393e+05	3.000000000001838e+02	4.974676163068840e-13	2.002826699081400e+00	
51	4.600000000000000e-01	1.000000000000000e+00	1.161205517120101e+00	8.075360800286632e+02	7.823545023852977e-12	5.307920350592916e+05	1.000000000000691e+05	3.000000000000914e+02	2.467589053724494e-13	2.002826699082092e+00	
52	4.400000000000000e-01	1.000000000000000e+00	1.161205517119873e+00	8.075360800285823e+02	3.492113262950080e-12	5.307920350592029e+05	1.000000000000340e+05	3.000000000000451e+02	1.215604632826788e-13	2.002826699082439e+00	
53	4.200000000000000e-01	1.000000000000000e+00	1.161205517119761e+00	8.075360800285426e+02	1.458493667294011e-12	5.307920350591592e+05	1.000000000000167e+05	3.000000000000222e+02	5.966285243630411e-14	2.002826699082612e+00	
54	4.000000000000000e-01	1.000000000000000e+00	1.161205517119706e+00	8.075360800285234e+02	6.223838261561284e-13	5.307920350591379e+05	1.000000000000082e+05	3.000000000000110e+02	2.941565721162729e-14	2.002826699082696e+00	
55	3.800000000000000e-01	1.000000000000000e+00	1.161205517119680e+00	8.075360800285142e+02	3.238379453393051e-13	5.307920350591275e+05	1.000000000000041e+05	3.000000000000053e+02	1.455191522836686e-14	2.002826699082738e+00	
56	3.600000000000000e-01	1.000000000000000e+00	1.161205517119667e+00	8.075360800285099e+02	1.828462238879727e-13	5.307920350591226e+05	1.000000000000021e+05	3.000000000000027e+02	7.483842117445811e-15	2.002826699082758e+00	
57	3.400000000000000e-01	1.000000000000000e+00	1.161205517119660e+00	8.075360800285076e+02	2.332785078490909e-13	5.307920350591199e+05	1.000000000000010e+05	3.000000000000011e+02	3.534036555460522e-15	2.002826699082769e+00	
58	3.200000000000000e-01	1.000000000000000e+00	1.161205517119657e+00	8.075360800285067e+02	2.069576030114829e-13	5.307920350591188e+05	1.000000000000005e+05	3.000000000000004e+02	1.715047151914665e-15	2.002826699082774e+00	
59	3.000000000000000e-01	1.000000000000000e+00	1.161205517119656e+00	8.075360800285060e+02	1.512772903889527e-13	5.307920350591182e+05	1.000000000000003e+05	3.000000000000002e+02	1.091393642127514e-15	2.002826699082776e+00	
60	2.800000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285055e+02	7.508915458847721e-14	5.307920350591178e+05	1.000000000000002e+05	3.000000000000002e+02	6.756246356027468e-16	2.002826699082777e+00	
61	2.600000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285049e+02	-6.748234176127146e-14	5.307920350591176e+05	1.000000000000002e+05	3.000000000000005e+02	7.275957614183427e-16	2.002826699082775e+00	
62	2.400000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285048e+02	-8.075145696995719e-14	5.307920350591175e+05	1.000000000000002e+05	3.000000000000004e+02	6.756246356027468e-16	2.002826699082775e+00	
63	2.200000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285048e+02	-1.608317392989883e-14	5.307920350591175e+05	1.000000000000002e+05	3.000000000000004e+02	6.756246356027468e-16	2.002826699082775e+00	
64	2.000000000000000e-01	1.000000000000000e+00	1.161205517119654e+00	8.075360800285049e+02	-9.211533266496913e-15	5.307920350591175e+05	1.000000000000001e+05	3.000000000000002e+02	5.197112581559591e-16	2.002826699082776e+00	
