"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
51	4.645099937920000e-01	-5.497835513414191e-02	1.150284424499327e+00	3.536268990816810e+02	1.957714494205820e+01	2.699280952713093e+05	8.616180633901943e+04	2.609395452678921e+02	-3.340381388781803e-01	9.507925321824934e-01	
52	4.487800002100000e-01	-5.581859897363720e-02	1.142314196600440e+00	3.539698594884412e+02	1.825839226098658e+01	2.682985390486037e+05	8.532406080583666e+04	2.602053894952499e+02	-3.524932852684813e-01	9.595126662674908e-01	
53	4.331099987030000e-01	-5.659141825851464e-02	1.134968092283468e+00	3.542063225638239e+02	1.688704917618172e+01	2.667908373466135e+05	8.455759898315738e+04	2.595370331233330e+02	-3.693780845062435e-01	9.674246615710367e-01	
54	4.174999892710000e-01	-5.729416860686566e-02	1.130584632882473e+00	3.542738417373393e+02	1.534220629027204e+01	2.658826830772977e+05	8.410876978366743e+04	2.591603441361142e+02	-3.792655840544165e-01	9.718735200509293e-01	
55	4.019699990750000e-01	-5.792324246601335e-02	1.130218882910126e+00	3.542090224687588e+02	1.347990868396870e+01	2.657943725352476e+05	8.408387176496212e+04	2.591674690733856e+02	-3.798140758837781e-01	9.717895744272342e-01	
56	3.865399956700000e-01	-5.847520956655861e-02	1.130291425770644e+00	3.541878448978564e+02	1.132808572269878e+01	2.658007524496879e+05	8.409995105305714e+04	2.592003927280585e+02	-3.794598566084834e-01	9.714010303417436e-01	
57	3.712300062180000e-01	-5.894684318665333e-02	1.121510599129754e+00	3.544764254250269e+02	9.247121693723461e+00	2.640040340995883e+05	8.317845588469834e+04	2.583674606920874e+02	-3.997599687026729e-01	9.812144686804304e-01	
58	3.560400009160000e-01	-5.933561549045978e-02	1.094968803796579e+00	3.549638436866654e+02	7.756832691765148e+00	2.585651790618781e+05	8.040084965657566e+04	2.557933428202070e+02	-4.609493484417259e-01	1.011329272689503e+00	
59	3.409900069240000e-01	-5.963847719943702e-02	1.055411541347526e+00	3.547735199658394e+02	6.689158777226349e+00	2.504143161431510e+05	7.630602995378252e+04	2.518647356993036e+02	-5.511563314259604e-01	1.056754272912956e+00	
60	3.261100053790000e-01	-5.985254444802346e-02	1.023898271316244e+00	3.535633638485116e+02	4.765343773358227e+00	2.438479864966082e+05	7.311689323145278e+04	2.487661387664986e+02	-6.214115374975154e-01	1.092208148961683e+00	
61	3.113999962810000e-01	-5.997565198183213e-02	1.011086873821233e+00	3.526744453357489e+02	2.270154175205849e+00	2.411450306423878e+05	7.185391122204257e+04	2.475667332787879e+02	-6.492344466611465e-01	1.105858419171057e+00	
62	2.968699932100000e-01	-6.000550062925582e-02	1.010991162150279e+00	3.524931451086351e+02	-2.744843901269780e-01	2.411067623792265e+05	7.186257065536559e+04	2.476200088888829e+02	-6.490436833525960e-01	1.105253084745183e+00	
63	2.825500071050000e-01	-5.994005483718394e-02	1.015220932696156e+00	3.525898115808882e+02	-2.771395466384751e+00	2.419795715919068e+05	7.229917844419873e+04	2.480865066572118e+02	-6.394254158251663e-01	1.099948098086754e+00	
64	2.684499919410000e-01	-5.977765596976551e-02	1.019840918559835e+00	3.527983936333640e+02	-5.296781714012153e+00	2.429453515249281e+05	7.276359512916964e+04	2.485490233970109e+02	-6.291945311856816e-01	1.094682642182789e+00	
65	2.545700073240000e-01	-5.951657836311273e-02	1.024171622967512e+00	3.529838748671888e+02	-7.915736523372161e+00	2.438522827311251e+05	7.319728317625244e+04	2.489731813194266e+02	-6.196405842177652e-01	1.089848603166243e+00	
66	2.409400045870000e-01	-5.915585896897953e-02	1.028760494465284e+00	3.531493021434511e+02	-1.068578693008918e+01	2.448127809969122e+05	7.365734233599558e+04	2.494204805406687e+02	-6.095056938424011e-01	1.084745600982526e+00	
67	2.275699973110000e-01	-5.869456802648413e-02	1.033912943381780e+00	3.532858129711282e+02	-1.360322527636283e+01	2.458888082410097e+05	7.417632829073019e+04	2.499261534606853e+02	-5.980726734444900e-01	1.078969671143679e+00	
68	2.144699990750000e-01	-5.813197420944613e-02	1.039598507817788e+00	3.534002524098486e+02	-1.667001971661873e+01	2.470754113096687e+05	7.474978598938120e+04	2.504809209756860e+02	-5.854396657374342e-01	1.072624375980188e+00	
69	2.016600072380000e-01	-5.746811193675738e-02	1.045659192175340e+00	3.534676662465804e+02	-1.988793051885092e+01	2.483384340747981e+05	7.536295091322399e+04	2.510718837696947e+02	-5.719319262357689e-01	1.065854689309436e+00	
70	1.891400069000000e-01	-5.670228146432130e-02	1.052130151284328e+00	3.534891361677725e+02	-2.327047377047958e+01	2.496858559324023e+05	7.601872257441253e+04	2.516989745518882e+02	-5.574855800286266e-01	1.058658899952781e+00	
71	1.769299954180000e-01	-5.583513598033686e-02	1.059255286897506e+00	3.534502717235112e+02	-2.684052261360668e+01	2.511671651446727e+05	7.674312168957626e+04	2.523882695962704e+02	-5.415274027709573e-01	1.050734208353495e+00	
72	1.650400012730000e-01	-5.486709202536137e-02	1.067315550927330e+00	3.533444430814291e+02	-3.061592124114009e+01	2.528404954700160e+05	7.756498160061994e+04	2.531647304070529e+02	-5.234222092845700e-01	1.041787486699451e+00	
